id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.other,appCat.social,appCat.travel,circumplex.arousal,circumplex.valence,mood,screen
AS14.19,2014-04-08,0.02528248587570625,3.0825,10.087,,8.064,,,-1.0,1.0,7.0,10.0145000219345
AS14.19,2014-04-09,0.025105042016806703,3.1685,19.065,,9.097999999999999,,,0.0,1.0,7.0,20.1970000267029
AS14.19,2014-04-10,0.0,4.023,11.9065,,7.5975,10.225,,-0.5,1.0,7.0,10.23750007152555
AS14.19,2014-04-11,0.004310344827586205,3.015,6.37,,9.141,10.6935,,-1.0,1.0,7.0,11.522499918937651
AS14.19,2014-04-12,0.00863095238095238,3.3120000000000003,10.121,,9.022,3.5220000000000002,,0.0,1.0,7.0,11.2560000419617
AS14.19,2014-04-13,0.004166666666666665,2.015,7.691,,12.110999999999999,9.861,,-1.0,1.0,7.0,7.9210000038147
AS14.19,2014-04-14,0.029166666666666702,3.0495,10.0455,,10.07,104.2625,,0.0,1.0,7.0,16.1325000524521
AS14.19,2014-04-15,0.016666666666666666,3.0164999999999997,14.056000000000001,,8.197000000000001,9.600999999999999,,-1.0,1.0,6.0,19.1050001382828
AS14.19,2014-04-16,0.00833333333333335,3.3724999999999996,10.675999999999998,,8.027000000000001,27.293000000000003,,-1.0,1.0,7.0,16.0974999666214
AS14.19,2014-04-17,0.02916666666666665,2.013,10.642999999999999,,11.185,48.97350000000001,,-1.0,1.0,7.0,12.66049993038175
AS14.19,2014-04-18,0.0,2.6630000000000003,9.996,,8.0565,,,-1.0,1.0,6.0,16.64099991321565
AS14.19,2014-04-19,0.016771708683473364,2.527,7.042,,12.039000000000001,9.921,,0.0,1.0,7.0,9.90399992465973
AS14.19,2014-04-20,0.00823170731707317,4.032,9.986,,7.303999999999999,11.324,,1.0,1.0,8.0,16.9820001125336
AS14.19,2014-04-21,0.0,3.0220000000000002,19.168,,9.163,7.9935,,0.0,1.0,6.0,18.421000003814697
AS14.19,2014-04-22,0.0168067226890756,1.147,15.292,,7.229000000000001,9.772,,1.0,1.0,7.0,1.73199987411499
AS14.19,2014-04-23,0.025,2.1719999999999997,9.287,,11.062,20.668999999999997,,-1.0,1.0,6.0,14.487999916076697
AS14.19,2014-04-24,0.01673669467787115,2.8080000000000003,11.86,,14.597,,,-1.0,1.0,7.0,12.2254999876022
AS14.19,2014-04-25,0.0,2.1895,18.9575,546.49,7.649,19.7215,,-1.0,1.0,7.5,19.710000038146998
AS14.19,2014-04-26,0.1875,5.038,9.775,,23.136,,,1.0,1.5,8.0,20.06000006198885
AS14.19,2014-04-27,0.00833333333333333,2.6,11.794,,12.186499999999999,36.38,9.029,-1.5,1.0,6.0,20.118000030517603
AS14.19,2014-04-28,0.0209033613445378,3.0355,13.748,,10.052,9.91,7.130000000000001,0.0,1.0,6.0,15.85900008678435
AS14.19,2014-04-29,0.0,2.2379999999999995,9.951,,8.131,6.098,,1.0,1.0,7.0,14.09249997138975
AS14.19,2014-04-30,0.00823170731707317,3.0210000000000004,17.3335,5.125,9.027000000000001,45.696,,0.0,1.0,7.0,23.343000173568697
AS14.19,2014-05-01,0.0,2.302,13.0535,,9.187000000000001,10.046,,-1.0,1.0,7.0,17.6985000371933
AS14.19,2014-05-02,0.004166666666666665,2.338,8.1405,,16.090999999999998,,,0.0,1.0,8.0,5.233999967575071
AS14.19,2014-05-03,0.05982142857142855,3.051,19.932000000000002,,12.533999999999999,9.076,,1.0,1.0,8.0,20.0089999437332
AS14.19,2014-05-04,0.0,3.032,20.2205,,10.089,13.085,,0.0,1.0,7.0,17.2179999351501
AS14.19,2014-05-05,0.0,,6.098,,,,,0.5,1.0,7.0,6.10800004005432
AS14.20,2014-02-17,,,,,,,,,,,
AS14.20,2014-02-18,,,,,,,,,,,
AS14.20,2014-02-19,,,,,,,,,,,
AS14.20,2014-02-20,,,,,,,,,,,
AS14.20,2014-02-21,,,,,,,,,,,
AS14.20,2014-02-22,,,,,,,,,,,
AS14.20,2014-02-23,,,,,,,,,,,
AS14.20,2014-02-24,,,,,,,,,,,
AS14.20,2014-02-25,,,,,,,,,,,
AS14.20,2014-02-26,,,,,,,,,,,
AS14.20,2014-02-27,,,,,,,,,,,
AS14.20,2014-02-28,,,,,,,,,,,
AS14.20,2014-03-01,,,,,,,,,,,
AS14.20,2014-03-02,,,,,,,,,,,
AS14.20,2014-03-03,,,,,,,,,,,
AS14.20,2014-03-04,,,,,,,,,,,
AS14.20,2014-03-05,,,,,,,,,,,
AS14.20,2014-03-06,,,,,,,,,,,
AS14.20,2014-03-07,,,,,,,,,,,
AS14.20,2014-03-08,,,,,,,,,,,
AS14.20,2014-03-09,,,,,,,,,,,
AS14.20,2014-03-10,,,,,,,,,,,
AS14.20,2014-03-11,,,,,,,,,,,
AS14.20,2014-03-12,,,,,,,,,,,
AS14.20,2014-03-13,,,,,,,,,,,
AS14.20,2014-03-14,,,,,,,,,,,
AS14.20,2014-03-15,,,,,,,,,,,
AS14.20,2014-03-16,,,,,,,,,,,
AS14.20,2014-03-17,,,,,,,,,,,
AS14.20,2014-03-18,,,,,,,,,,,
AS14.20,2014-03-19,,,,,,,,,,,
AS14.20,2014-03-20,,35.516999999999996,6.086,43.303000000000004,,47.556999999999995,,-1.0,1.0,7.0,37.0539999008179
AS14.20,2014-03-21,,30.088,,,,,,0.5,0.0,7.0,30.0939998626709
AS14.20,2014-03-22,0.0,14.935500000000001,5.266500000000001,,5.1625,3.013,,1.0,1.0,8.0,5.25700008869171
AS14.20,2014-03-23,0.0,8.068999999999999,36.999,48.255,5.185,,,1.0,1.0,7.0,39.0859999656677
AS14.20,2014-03-24,0.0,5.6465,9.076,81.4945,14.054,41.193999999999996,,-1.0,1.0,7.0,5.22200012207031
AS14.20,2014-03-25,0.025,8.182,14.3945,56.81,15.1915,26.846999999999998,,-1.0,-0.5,6.0,14.203999996185301
AS14.20,2014-03-26,0.0,6.955,9.597000000000001,121.667,5.303,34.686,,0.0,0.0,7.0,10.760500073432945
AS14.20,2014-03-27,0.025,6.019,24.118000000000002,5.197,,5.271,,0.0,1.0,7.0,5.26200008392334
AS14.20,2014-03-28,0.0,15.0155,7.688,,8.027000000000001,,,0.5,0.0,7.0,16.1340000629425
AS14.20,2014-03-29,0.06441747572815534,21.308,4.763,,5.202,,,1.0,1.0,7.0,13.122500061988836
AS14.20,2014-03-30,0.375,4.01,20.612,,,25.271000000000004,,1.0,1.0,7.5,5.2639999389648455
AS14.20,2014-03-31,0.0125,,5.1625,,,,,1.0,1.0,7.0,5.168499946594235
AS14.20,2014-04-01,0.0,19.169999999999998,,,,,,0.0,0.0,6.0,29.631999969482397
AS14.20,2014-04-02,0.016666666666666666,8.042,12.575,32.167,18.118,98.73349999999999,46.717,0.0,0.0,6.5,19.995500087738048
AS14.20,2014-04-03,0.00833333333333333,11.194,,,11.387,,,0.0,0.0,7.0,14.3989999294281
AS14.20,2014-04-04,0.00694444444444445,5.249,5.257000000000001,,14.107000000000001,63.358999999999995,,1.0,0.5,7.0,5.29099988937378
AS14.20,2014-04-05,0.017680180180180166,5.169,5.8975,13.7375,5.1935,,,0.0,1.0,7.0,5.2020001411438
AS14.20,2014-04-06,0.0227272727272727,5.2235,6.026,14.083,,90.026,,1.0,1.0,7.0,5.30649995803833
AS14.20,2014-04-07,0.02083333333333335,5.021,7.643,77.365,,117.531,,1.0,1.0,7.0,5.228000164031981
AS14.20,2014-04-08,0.0,5.266500000000001,,,,4.024,,0.5,1.0,7.0,5.20600008964539
AS14.20,2014-04-09,0.0,8.0,5.377000000000001,13.022499999999999,22.1115,10.395499999999998,,0.0,1.0,8.0,19.96650016307835
AS14.20,2014-04-10,0.008796296296296295,5.269,16.05,24.174500000000002,10.035,25.581,,0.5,0.5,7.0,11.9830000400543
AS14.20,2014-04-11,0.0125,4.369,5.314,,41.273,,,0.5,1.0,7.5,5.31500005722046
AS14.20,2014-04-12,0.0185185185185185,5.2685,29.746,,5.167999999999999,8.024,,0.0,1.0,7.0,29.402999997139002
AS14.20,2014-04-13,0.0,6.2255,,,,,,0.0,1.0,7.0,5.01699995994568
AS14.20,2014-04-14,0.005,,,,,,,0.0,0.0,7.0,
AS14.20,2014-04-15,0.0138888888888889,5.136,5.305,24.136999999999997,14.144,5.186,,0.0,1.0,7.0,5.266000032424929
AS14.20,2014-04-16,0.0,,,,5.638,,,1.0,1.0,7.0,5.649000048637389
AS14.20,2014-04-17,0.0,5.7465,10.543500000000002,32.777,,46.436,,0.0,0.0,7.0,25.03550004959105
AS14.20,2014-04-18,0.0,5.505,,,,5.102,,0.0,0.5,7.0,5.163999915122984
AS14.20,2014-04-19,0.0,5.223,23.545,,,35.379,,0.0,1.0,7.5,25.77499997615815
AS14.20,2014-04-20,0.0208333333333333,9.654,6.8265,,5.192,3.877,,-1.0,1.0,8.0,5.246999979019165
AS14.20,2014-04-21,0.0,15.228,5.23,14.783,14.048,25.9665,,1.0,1.0,8.0,5.27700018882751
AS14.20,2014-04-22,,,,,,,,0.0,0.0,7.0,
AS14.20,2014-04-23,0.004166666666666665,4.077999999999999,5.294,12.065,12.05,41.575,,-1.0,0.0,7.0,5.37000012397766
AS14.20,2014-04-24,0.0,31.0805,5.355,16.070999999999998,5.2125,14.037,,0.0,0.0,7.0,5.3600001335144
AS14.20,2014-04-25,0.00854700854700855,5.6754999999999995,6.138,21.807,11.094000000000001,60.263000000000005,,0.5,0.0,7.0,5.326000094413759
AS14.20,2014-04-26,0.0,5.252000000000001,11.402999999999999,122.57600000000001,,12.6445,,0.5,1.0,7.0,6.79499983787537
AS14.20,2014-04-27,0.0,5.242000000000001,5.2490000000000006,,19.0805,57.816500000000005,,0.0,0.0,7.0,5.2759997844696
AS14.20,2014-04-28,0.0,5.2219999999999995,5.27,6.827999999999999,23.009999999999998,33.535,,0.0,0.0,7.0,5.27150011062622
AS14.20,2014-04-29,0.0,23.0305,52.7385,18.070999999999998,,65.926,,0.5,1.0,7.0,23.03649997711184
AS14.20,2014-04-30,,,,,,,,0.0,1.0,7.0,
AS14.20,2014-05-01,,,,,,,,0.0,0.0,7.0,
AS14.20,2014-05-02,,,,,,,,1.0,0.0,7.0,
AS14.20,2014-05-03,,,,,,,,0.0,1.0,7.0,
AS14.20,2014-05-04,,,,,,,,0.0,1.0,7.0,
AS14.20,2014-05-05,,,,,,,,0.0,0.0,7.0,
AS14.23,2014-02-17,,,,,,,,,,,
AS14.23,2014-02-18,,,,,,,,,,,
AS14.23,2014-02-19,,,,,,,,,,,
AS14.23,2014-02-20,,,,,,,,,,,
AS14.23,2014-02-21,,,,,,,,,,,
AS14.23,2014-02-22,,,,,,,,,,,
AS14.23,2014-02-23,,,,,,,,,,,
AS14.23,2014-02-24,,,,,,,,,,,
AS14.23,2014-02-25,,,,,,,,,,,
AS14.23,2014-02-26,,,,,,,,,,,
AS14.23,2014-02-27,,,,,,,,,,,
AS14.23,2014-02-28,,,,,,,,,,,
AS14.23,2014-03-01,,,,,,,,,,,
AS14.23,2014-03-02,,,,,,,,,,,
AS14.23,2014-03-03,,,,,,,,,,,
AS14.23,2014-03-04,,,,,,,,,,,
AS14.23,2014-03-05,,,,,,,,,,,
AS14.23,2014-03-06,,,,,,,,,,,
AS14.23,2014-03-07,,,,,,,,,,,
AS14.23,2014-03-08,,,,,,,,,,,
AS14.23,2014-03-09,,,,,,,,,,,
AS14.23,2014-03-10,,,,,,,,,,,
AS14.23,2014-03-11,,,,,,,,,,,
AS14.23,2014-03-12,,,,,,,,,,,
AS14.23,2014-03-13,,,,,,,,,,,
AS14.23,2014-03-14,,,,,,,,,,,
AS14.23,2014-03-15,,,,,,,,,,,
AS14.23,2014-03-16,,,,,,,,,,,
AS14.23,2014-03-17,,,,,,,,,,,
AS14.23,2014-03-18,,,,,,,,,,,
AS14.23,2014-03-19,,,,,,,,,,,
AS14.23,2014-03-20,,,,,,,,,,,
AS14.23,2014-03-21,,,,,,,,,,,
AS14.23,2014-03-22,0.422222222222222,10.124,11.06,24.904,22.42,30.6145,,0.0,1.0,7.0,30.7885000705719
AS14.23,2014-03-23,0.18,5.523,17.21,28.253,17.592,58.253,,0.0,1.0,7.0,25.423000097274798
AS14.23,2014-03-24,0.375,17.090999999999998,7.3025,59.059,17.033,20.930999999999997,39.085,0.0,0.0,6.0,19.61650013923645
AS14.23,2014-03-25,0.2229102167182665,6.023,13.0505,44.9585,16.927,,44.9735,0.0,1.0,6.0,20.059999942779502
AS14.23,2014-03-26,0.48387096774193505,5.2195,10.049,64.33349999999999,16.5715,36.1265,22.086,-0.5,1.0,7.0,15.073499917983998
AS14.23,2014-03-27,0.314393939393939,7.028,8.248000000000001,123.142,7.07,15.102,42.16,1.0,1.0,7.0,13.6889998912811
AS14.23,2014-03-28,0.39749999999999996,5.587999999999999,13.863,45.285000000000004,9.346,,6.021,1.0,1.0,7.0,18.0659999847412
AS14.23,2014-03-29,0.375,9.0855,14.982,18.954,9.566,21.1465,14.102,0.5,1.5,7.0,21.469500064849846
AS14.23,2014-03-30,0.25,8.03,8.7625,18.297,14.860500000000002,14.661000000000001,,0.0,1.0,7.0,16.763499975204496
AS14.23,2014-03-31,0.375,7.322,14.097999999999999,43.7565,15.149000000000001,15.129000000000001,34.179,0.0,1.5,7.5,25.326999902725202
AS14.23,2014-04-01,0.490079365079365,6.8309999999999995,11.046,16.601,8.068,9.029,68.3695,0.0,2.0,7.5,15.7109998464584
AS14.23,2014-04-02,0.4522727272727275,5.2785,14.061,112.24,24.331,17.259,11.122,0.5,1.0,7.0,20.571999907493602
AS14.23,2014-04-03,0.33974358974358954,6.0329999999999995,12.6995,69.84899999999999,16.727500000000003,25.3095,52.276,0.5,1.0,7.0,15.231000065803551
AS14.23,2014-04-04,0.6111111111111109,9.576,14.8915,169.393,9.152000000000001,28.116,55.262,1.0,1.0,7.0,17.370999813079802
AS14.23,2014-04-05,0.2746376811594205,8.031,13.8095,18.212,18.525,,,1.0,1.0,7.0,18.8020000457764
AS14.23,2014-04-06,0.3,3.5469999999999997,12.315,30.896,16.117,18.116500000000002,15.073,0.0,1.0,7.0,16.210000038147
AS14.23,2014-04-07,0.5,7.6585,11.300999999999998,45.275,8.6965,22.3625,23.4335,-0.5,1.0,6.0,19.8560000658035
AS14.23,2014-04-08,0.15625,6.490500000000001,10.863000000000001,20.2315,11.6,98.065,63.9735,0.0,1.0,7.0,18.2430000305176
AS14.23,2014-04-09,0.307692307692308,14.389000000000001,15.05,21.42,9.641,28.169,,0.0,1.0,7.0,20.3710000514984
AS14.23,2014-04-10,0.222222222222222,16.413,17.852,15.08,13.058,74.357,,0.0,1.0,7.0,28.263000130653403
AS14.23,2014-04-11,0.25,3.0175,14.939499999999999,,5.769,12.183499999999999,9.037,0.0,1.0,7.0,10.968999981880149
AS14.23,2014-04-12,0.33333333333333304,6.822,10.2795,34.172,6.711,18.209,12.242,-0.5,1.0,8.0,18.0675001144409
AS14.23,2014-04-13,0.20833333333333348,5.355,9.0485,89.821,6.518,10.827,,1.0,1.0,7.0,18.6434999704361
AS14.23,2014-04-14,0.25,7.087,7.2815,5.162000000000001,,11.852500000000001,32.068000000000005,,,,14.4549999237061
AS14.23,2014-04-15,0.25,10.077,7.031000000000001,43.211000000000006,16.658,11.039000000000001,42.984500000000004,0.0,1.0,7.0,15.005000114440902
AS14.23,2014-04-16,0.3923076923076925,6.024,9.765999999999998,,8.536,15.125,29.86,0.0,1.0,7.0,16.6199998855591
AS14.23,2014-04-17,0.3944444444444445,12.567499999999999,15.132,20.969,18.468000000000004,84.255,31.186,1.0,1.0,7.0,23.99500000476835
AS14.23,2014-04-18,0.25,8.026,7.079,24.0655,8.679,20.295,6.017,1.0,1.0,8.0,12.316999912261949
AS14.23,2014-04-19,0.33333333333333304,5.2815,5.648,5.035,5.2090000000000005,,,0.0,1.0,8.0,8.772000193595884
AS14.23,2014-04-20,0.35897435897435903,5.291,8.324,24.096999999999998,19.758499999999998,21.2895,,1.0,1.0,8.0,20.0260000228882
AS14.23,2014-04-21,0.444444444444444,7.805,12.7505,17.291,18.415,11.473500000000001,,0.0,1.0,7.0,18.36650002002715
AS14.23,2014-04-22,0.3703389830508475,6.152,14.976,27.269,8.02,17.2695,37.126999999999995,0.0,1.0,7.0,25.213500022888205
AS14.23,2014-04-23,0.17216770740410348,7.599,17.9465,24.1075,13.860999999999999,,5.013,0.0,1.0,7.0,24.273499965667696
AS14.23,2014-04-24,0.6028225806451615,8.6525,14.9145,10.086500000000001,21.7065,30.515,70.298,0.0,1.0,7.0,26.02499997615815
AS14.23,2014-04-25,0.410427807486631,9.055,16.532,19.71,9.186,20.396,,0.0,1.0,8.0,22.973999977111802
AS14.23,2014-04-26,0.375,5.781499999999999,12.884,27.0535,15.563500000000001,10.411,20.072,-0.5,1.0,7.5,19.37000000476835
AS14.23,2014-04-27,0.33333333333333304,6.5265,8.347000000000001,30.213,53.2465,27.164,27.1425,0.0,1.0,7.0,8.8050000667572
AS14.23,2014-04-28,0.3541666666666671,8.0695,13.921,61.6675,92.09899999999999,29.241,46.751,0.0,1.0,8.0,28.655500173568747
AS14.23,2014-04-29,0.392857142857143,9.039,14.501000000000001,20.213500000000003,13.6105,12.068,,-1.0,1.0,7.0,21.4595000743866
AS14.23,2014-04-30,0.4499568593615185,4.345,10.495999999999999,17.96,9.624,16.973,,-1.0,1.0,9.0,15.8510000705719
AS14.23,2014-05-01,0.32738095238095205,5.038,17.224,27.266,4.018,36.418,29.105,,,,27.136000156402602
AS14.23,2014-05-02,0.44506578947368397,7.055,8.027999999999999,5.297999999999999,,,40.525999999999996,,,,15.9670000076294
AS14.23,2014-05-03,0.5625,6.907,6.5275,29.68,,5.231,,,,,8.98699998855591
AS14.23,2014-05-04,0.217948717948718,9.744,10.9315,14.064,,20.568,,,,,15.2870001792908
AS14.24,2014-04-09,,,,,,,,,,,
AS14.24,2014-04-10,,,,,,,,,,,
AS14.24,2014-04-11,,,,,,,,,,,
AS14.24,2014-04-12,,,,,,,,,,,
AS14.24,2014-04-13,,,,,,,,,,,
AS14.24,2014-04-14,0.0,5.042,47.371,10.026,23.0915,,,1.0,1.0,8.0,24.4960000514984
AS14.24,2014-04-15,0.0,5.012,10.536999999999999,,14.123,22.095999999999997,78.393,-1.0,1.0,8.0,22.516499996185303
AS14.24,2014-04-16,0.0163934426229508,4.011,23.131999999999998,,16.058,28.6405,113.59899999999999,-1.0,0.0,7.0,26.6435000896454
AS14.24,2014-04-17,0.0,4.75,16.045,,12.030999999999999,15.0875,,-1.5,0.0,7.0,29.7479999065399
AS14.24,2014-04-18,0.04166666666666665,4.141,33.446,1.5074999999999998,16.303,20.570999999999998,,1.0,1.0,7.0,24.092000007629398
AS14.24,2014-04-19,0.0,3.0315,14.123,,8.023,16.557000000000002,,0.0,1.0,7.0,28.717000007629398
AS14.24,2014-04-20,0.004166666666666665,4.2235,19.131,,9.174,17.078,,1.0,1.0,8.0,38.7709999084473
AS14.24,2014-04-21,0.0,4.0175,87.8305,,8.073,19.454,,1.0,1.0,7.5,102.24549996852889
AS14.24,2014-04-22,0.004201680672268905,4.078,38.33,4.5755,9.064,21.063000000000002,,1.0,1.0,7.0,31.1230000257492
AS14.24,2014-04-23,0.0,3.0324999999999998,9.6135,,8.344,40.131,,-0.5,1.0,7.0,31.134999990463296
AS14.24,2014-04-24,0.012641242937853115,4.728,36.65,,8.022,16.5765,,-0.5,0.5,7.0,31.905999898910498
AS14.24,2014-04-25,0.0,3.7439999999999998,10.08,13.107999999999999,10.206,5.043,29.138,0.0,0.0,6.0,23.922000169754
AS14.24,2014-04-26,0.3675595238095235,3.4789999999999996,8.217,3.221,9.042,21.188000000000002,84.39599999999999,1.0,1.0,8.0,17.6010000705719
AS14.24,2014-04-27,0.0,2.927,40.157,,8.555,53.18350000000001,,-1.5,1.0,7.0,33.57000005245205
AS14.24,2014-04-28,0.00833333333333333,4.346,35.24,10.027000000000001,10.039,7.0360000000000005,,1.0,1.0,7.0,39.8980000019073
AS14.24,2014-04-29,0.0,4.027,24.49,6.035,8.661,9.023,,1.5,0.0,6.0,32.0980000495911
AS14.24,2014-04-30,0.038224637681159454,5.1265,33.13,12.045,11.152000000000001,44.289,,0.0,1.0,6.0,29.1289999485016
AS14.24,2014-05-01,0.0,5.2844999999999995,23.189,,9.033999999999999,135.45,,-2.0,1.0,7.0,39.6619999408722
AS14.24,2014-05-02,0.0,4.4475,38.2305,,12.5505,47.457,,-1.0,1.0,7.0,17.9430000782013
AS14.24,2014-05-03,0.0,5.015,70.258,4.022,7.584,,,-1.0,1.0,7.0,19.629000186920198
AS14.24,2014-05-04,0.037675070028011196,5.018,23.381500000000003,,9.043,22.098000000000003,,-0.5,1.0,7.5,19.5220000743866
AS14.24,2014-05-05,0.008910185331854899,4.0205,35.128,,12.110999999999999,36.218,,-1.0,0.0,6.0,38.3410000801086
AS14.24,2014-05-06,0.03878205128205125,5.747999999999999,30.89,,,54.20399999999999,,,,,19.9669997692108
AS14.24,2014-05-07,0.0,4.0195,29.6455,,11.034,4.515,,1.0,1.0,7.0,24.6229999065399
AS14.24,2014-05-08,0.004166666666666665,3.899,21.084,30.068,7.221,8.039,5.0169999999999995,1.0,1.0,7.5,37.7640001773834
AS14.24,2014-05-09,0.012605042016806704,3.0580000000000003,28.179000000000002,,19.094,,,-1.5,1.0,7.0,45.098999977111795
AS14.24,2014-05-10,0.0,4.0205,39.205999999999996,15.058,8.234,14.105,,-1.0,,7.0,27.6329998970032
AS14.24,2014-05-11,0.0,4.0175,18.107,,11.045,11.320500000000001,,-1.0,1.0,7.0,36.43099987506865
AS14.24,2014-05-12,0.020564516129032248,4.05,32.3,18.062,10.052999999999999,12.049,,-1.0,1.0,7.0,51.84700012207029
AS14.24,2014-05-13,0.0,4.8309999999999995,26.4595,30.676000000000002,9.052999999999999,6.05,,-0.5,1.0,7.5,47.0069999694824
AS14.24,2014-05-14,0.004166666666666665,5.064,32.034,17.285,14.215,10.029,23.2,-1.0,0.0,6.0,24.126000165939303
AS14.24,2014-05-15,0.00833333333333333,4.9030000000000005,54.343999999999994,,12.061,7.127,,0.0,0.0,6.0,33.348500013351455
AS14.24,2014-05-16,0.0,4.0169999999999995,15.159,,9.033999999999999,10.193999999999999,,0.0,1.0,7.0,29.92900013923645
AS14.24,2014-05-17,0.0,6.032,36.2735,,8.046,16.044,,-1.0,1.0,8.0,42.99000000953675
AS14.24,2014-05-18,0.0,6.083,42.28,5.9485,11.032,19.182000000000002,,0.0,1.0,7.0,29.535000085830696
AS14.24,2014-05-19,0.0,4.0360000000000005,32.518,6.02,11.043,12.073,,0.0,1.0,8.0,51.998499989509554
AS14.24,2014-05-20,0.0,4.011,13.1695,,9.046,5.1245,,0.0,1.0,7.0,44.1910001039505
AS14.24,2014-05-21,0.0,6.507000000000001,20.087,4.2010000000000005,11.664,51.438,,0.0,1.0,6.0,27.036499977111852
AS14.24,2014-05-22,0.0,4.714,12.748999999999999,,10.031,13.120999999999999,,1.0,1.0,7.0,25.317999958991997
AS14.24,2014-05-23,0.0,5.1225000000000005,28.474,15.1395,10.16,28.156,,0.0,1.0,7.0,38.796000003814704
AS14.24,2014-05-24,0.0,4.535,21.148000000000003,,12.075,8.1175,,0.0,1.0,7.0,33.964999914169354
AS14.24,2014-05-25,0.0,5.032,16.064,,10.067,19.062,,0.5,1.0,7.0,31.527999877929698
AS14.24,2014-05-26,0.0,4.168,31.645,,9.212,9.055,,1.0,1.0,7.0,32.9830000400543
AS14.24,2014-05-27,0.008103674540682414,5.0195,16.177,,9.204,8.058,,1.0,1.0,7.0,36.199000120163
AS14.24,2014-05-28,0.00423728813559322,5.012,17.067,,11.0395,22.612499999999997,69.071,0.0,0.5,7.0,22.060999870300304
AS14.24,2014-05-29,0.0,4.3485,18.2315,,9.171,7.02,,-1.0,1.0,7.0,34.8769998550415
AS14.24,2014-05-30,0.0,4.944,15.666,,8.055,20.062,,0.0,1.0,7.0,34.3860000371933
AS14.24,2014-05-31,0.1212535014005605,7.062,32.25,,7.019,,,1.0,1.0,7.0,19.6894999742508
AS14.24,2014-06-01,0.0,5.409,74.30499999999999,,9.077,32.708,,-1.5,1.0,7.0,19.514000177383398
AS14.24,2014-06-02,0.0,5.0535,42.65,15.0775,7.087999999999999,19.164,,0.0,1.0,7.0,49.86400008201595
AS14.24,2014-06-03,0.016361788617886164,4.6610000000000005,16.1605,,8.183,37.2825,,0.0,1.0,8.0,34.930999994278004
AS14.24,2014-06-04,0.0,5.0255,28.589000000000002,,8.03,13.1655,,0.5,1.0,7.0,35.10950005054475
AS14.24,2014-06-05,0.046218487394958,4.815,14.984000000000002,,8.208,5.013,91.56,0.0,1.0,7.0,19.0309998989105
AS14.24,2014-06-06,0.0621900826446281,4.0715,21.089,,9.1375,,,1.0,1.0,7.5,23.9089999198914
AS14.24,2014-06-07,0.0,7.268000000000001,14.897,,6.2139999999999995,53.425,,-1.0,,8.0,15.0249998569489
AS14.24,2014-06-08,0.06080607476635515,12.055499999999999,187.7575,,9.034500000000001,190.76,,-1.5,1.0,6.5,30.6169998645782
AS14.24,2014-06-09,0.25,,,,,,,,,,
AS14.25,2014-02-17,,,,,,,,,,,
AS14.25,2014-02-18,,,,,,,,,,,
AS14.25,2014-02-19,,,,,,,,,,,
AS14.25,2014-02-20,,,,,,,,,,,
AS14.25,2014-02-21,,,,,,,,,,,
AS14.25,2014-02-22,,,,,,,,,,,
AS14.25,2014-02-23,,,,,,,,,,,
AS14.25,2014-02-24,,,,,,,,,,,
AS14.25,2014-02-25,,,,,,,,,,,
AS14.25,2014-02-26,,,,,,,,,,,
AS14.25,2014-02-27,,,,,,,,,,,
AS14.25,2014-02-28,,,,,,,,,,,
AS14.25,2014-03-01,,,,,,,,,,,
AS14.25,2014-03-02,,,,,,,,,,,
AS14.25,2014-03-03,,,,,,,,,,,
AS14.25,2014-03-04,,,,,,,,,,,
AS14.25,2014-03-05,,,,,,,,,,,
AS14.25,2014-03-06,,,,,,,,,,,
AS14.25,2014-03-07,,,,,,,,,,,
AS14.25,2014-03-08,,,,,,,,,,,
AS14.25,2014-03-09,,,,,,,,,,,
AS14.25,2014-03-10,,,,,,,,,,,
AS14.25,2014-03-11,,,,,,,,,,,
AS14.25,2014-03-12,,,,,,,,,,,
AS14.25,2014-03-13,,,,,,,,,,,
AS14.25,2014-03-14,,,,,,,,,,,
AS14.25,2014-03-15,,,,,,,,,,,
AS14.25,2014-03-16,,,,,,,,,,,
AS14.25,2014-03-17,,,,,,,,,,,
AS14.25,2014-03-18,,,,,,,,,,,
AS14.25,2014-03-19,,,,,,,,,,,
AS14.25,2014-03-20,,,,,,,,,,,
AS14.25,2014-03-21,,,,,,,,,,,
AS14.25,2014-03-22,,,,,,,,,,,
AS14.25,2014-03-23,,,,,,,,,,,
AS14.25,2014-03-24,,,,,,,,,,,
AS14.25,2014-03-25,,,,,,,,,,,
AS14.25,2014-03-26,,,,,,,,,,,
AS14.25,2014-03-27,,,,,,,,,,,
AS14.25,2014-03-28,,,,,,,,,,,
AS14.25,2014-03-29,,,,,,,,,,,
AS14.25,2014-03-30,,,,,,,,,,,
AS14.25,2014-03-31,,,,,,,,,,,
AS14.25,2014-04-01,,,,,,,,,,,
AS14.25,2014-04-02,,,,,,,,,,,
AS14.25,2014-04-03,,,,,,,,,,,
AS14.25,2014-04-04,,,,,,,,,,,
AS14.25,2014-04-05,,,,,,,,,,,
AS14.25,2014-04-06,,,,,,,,,,,
AS14.25,2014-04-07,,,,,,,,,,,
AS14.25,2014-04-08,0.10000000000000014,3.0335,40.035,,18.608999999999998,156.81149999999997,26.186999999999998,0.5,1.0,8.0,70.16799998283389
