id,days,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.other,appCat.social,appCat.travel,circumplex.arousal,circumplex.valence,mood,screen,total_calls,total_sms,final_mood
AS14.15,day 57 to 62,0.03125,39.3095,15.068,,81.4635,,,0.0,1.0,7.0,66.8159999847412,,,7.0
AS14.15,day 58 to 63,0.0,12.2,28.672999999999995,,,,,0.0,1.0,7.0,69.0455000400543,,,7.0
AS14.15,day 59 to 64,0.0625,2.008,109.91300000000001,,76.37,170.72400000000002,,0.0,1.0,7.0,515.3674999475481,,,7.0
AS14.15,day 60 to 65,,,,,,,,0.0,1.0,7.0,,3.0,,7.0
AS14.15,day 61 to 66,0.0833333333333333,3.695,73.376,,60.0205,,,1.0,1.0,7.0,193.83149993419653,2.0,1.0,7.0
AS14.15,day 62 to 67,0.0,23.144000000000002,17.099,39.181,32.172,12.082,,2.0,1.0,7.0,82.7139999866486,5.0,15.0,7.0
AS14.15,day 63 to 68,0.0138888888888889,3.057,24.0965,,26.256999999999998,,,1.0,0.5,7.0,109.15500020980801,5.0,,7.0
AS14.15,day 64 to 69,0.1493055555555557,7.332000000000001,111.42200000000001,,9.068999999999999,,,0.0,1.0,7.0,573.399500131607,,,7.0
AS14.15,day 65 to 70,0.0,,,,,,,1.0,0.0,7.0,,3.0,,7.0
AS14.15,day 66 to 71,0.06,6.0954999999999995,119.728,,14.0815,,,1.0,0.5,7.0,313.5414999723435,1.0,,7.0
AS14.15,day 67 to 72,0.04,3.491,271.8095,,,,,1.0,0.5,7.0,10.1679999828339,,,6.0
AS14.15,day 68 to 73,0.068181818181818,24.4405,,,103.0415,,,1.0,0.0,6.0,126.63400006294256,1.0,,7.0
AS14.15,day 69 to 74,0.0,,,,,,,0.0,0.0,7.0,,,,7.0
AS14.15,day 70 to 75,,,,,,,,0.0,0.0,7.0,,3.0,1.0,7.0
AS14.15,day 71 to 76,0.07142857142857151,3.034,38.4155,,15.069,14.115,,0.0,0.0,7.0,61.43150007724765,3.0,,7.0
AS14.15,day 72 to 77,0.0,22.1685,,,,,,0.5,1.0,7.0,86.05599987506865,4.0,,7.0
AS14.15,day 73 to 78,0.857142857142857,,,,,,,1.0,1.0,7.0,,9.0,,7.0
AS14.15,day 74 to 79,0.0,3.0229999999999997,35.2095,336.04,,21.101,23.103,-0.5,0.5,7.0,116.073999881744,1.0,2.0,7.0
AS14.16,day 20 to 25,,4.587,8.612,,,,,-1.0,1.0,8.0,6.94599986076355,4.0,,8.0
AS14.16,day 21 to 26,,3.01,6.877000000000001,,29.064,,,1.0,1.0,8.0,46.0409998893738,1.0,3.0,6.0
AS14.16,day 22 to 27,,3.6790000000000003,29.104,65.813,10.025,51.699,,-1.0,1.0,6.0,4.907999992370605,,2.0,7.0
AS14.16,day 23 to 28,,4.039,7.545,,11.062999999999999,,,-1.0,0.5,7.0,19.1710000038147,,3.0,7.0
AS14.16,day 24 to 29,0.0,3.778,20.125999999999998,24.453000000000003,15.073,216.303,,-1.0,1.0,7.0,25.9189999103546,3.0,,6.0
AS14.16,day 25 to 30,0.0,3.115,6.164,44.715,8.559000000000001,,,1.0,0.0,6.0,15.092000007629402,1.0,1.0,6.0
AS14.16,day 26 to 31,0.0,4.021,,,16.112000000000002,,,1.0,1.0,6.0,3.4090000391006448,2.0,,6.5
AS14.16,day 27 to 32,0.0,3.0364999999999998,9.0115,15.347999999999999,10.029,34.951,,0.0,1.0,6.5,7.800999999046315,,4.0,7.0
AS14.16,day 28 to 33,0.0,3.142,10.357999999999999,40.211,,15.412,,1.0,1.0,7.0,10.4459998607635,2.0,,7.0
AS14.16,day 29 to 34,0.0,5.545,34.453,18.061,12.087,65.95349999999999,,1.0,1.0,7.0,50.552000045776396,3.0,5.0,7.0
AS14.16,day 30 to 35,0.0769230769230769,5.268,21.285999999999998,53.43,9.722000000000001,59.407,,1.0,1.0,7.0,19.849500060081446,6.0,,6.0
AS14.16,day 31 to 36,0.0,3.009,9.735,,8.023,61.555499999999995,,1.0,1.0,6.0,9.761999845504759,,1.0,6.0
AS14.16,day 32 to 37,0.0,3.2560000000000002,13.637,50.631,13.038,22.62,,1.0,1.0,6.0,11.2925000190735,,,6.0
AS14.16,day 33 to 38,0.0,4.03,108.51799999999999,170.37900000000002,,221.426,,-1.0,0.0,6.0,69.0420000553131,,1.0,6.5
AS14.16,day 34 to 39,0.0196078431372549,9.916,,,,,,0.0,0.5,6.5,19.97349989414215,1.0,15.0,6.0
AS14.16,day 35 to 40,0.0307692307692308,3.5525,8.6325,,8.057,22.7325,,0.0,1.0,6.0,10.85600006580355,2.0,,6.0
AS14.16,day 36 to 41,0.0,2.7270000000000003,,312.104,,,,-1.5,1.0,6.0,11.34000003337861,,2.0,6.0
AS14.16,day 37 to 42,0.0459770114942529,4.1105,5.0280000000000005,3.242,8.5505,,,1.0,1.0,6.0,18.4315000772476,7.0,,6.0
AS14.16,day 38 to 43,0.0344827586206897,4.122,18.295,,8.152999999999999,,20.4745,-1.0,0.0,6.0,23.2395000457764,,8.0,6.0
AS14.16,day 39 to 44,0.0,3.0810000000000004,12.046,,,6.909,,-1.0,1.0,6.0,4.40299987792969,,,6.5
AS14.16,day 40 to 45,0.0,3.211,4.441000000000001,1.014,,0.725,,0.0,1.0,6.5,4.89600014686584,4.0,,7.0
AS14.16,day 41 to 46,0.0,3.057,21.135,,8.5775,10.922,,-1.0,0.5,7.0,20.3970000743866,,,7.0
AS14.16,day 42 to 47,0.042982456140350844,4.339499999999999,26.669,88.5155,8.027000000000001,24.8295,4.944,1.0,1.0,7.0,37.6419999599457,4.0,4.0,7.0
AS14.16,day 43 to 48,0.0,5.089,10.178,14.217500000000001,8.062000000000001,20.102,,-1.0,1.0,7.0,10.733500003814719,1.0,,7.0
AS14.16,day 44 to 49,0.06127450980392155,4.865499999999999,19.4,59.144,,27.221999999999998,,-1.0,1.0,7.0,32.7244999408722,,,7.0
AS14.16,day 45 to 50,0.0,4.0335,14.555,51.298,,46.3775,,1.0,1.0,7.0,9.816499948501601,,1.0,7.0
AS14.16,day 46 to 51,0.0,2.024,,,,,,0.0,1.0,7.0,,8.0,1.0,7.0
AS14.16,day 47 to 52,0.1205357142857145,3.4190000000000005,9.097000000000001,,,,,-1.0,1.0,7.0,25.499000072479202,1.0,1.0,7.0
AS14.16,day 48 to 53,0.10240963855421699,3.622,20.192999999999998,56.525999999999996,7.566000000000001,101.866,,1.0,1.0,7.0,29.1410000324249,3.0,,7.0
AS14.16,day 49 to 54,0.0,4.0205,9.079,,5.013999999999999,20.047,,1.0,1.0,7.0,14.3480000495911,,,7.0
AS14.16,day 50 to 55,0.0,,,,,,,1.0,1.0,7.0,,4.0,,7.0
AS14.16,day 51 to 56,0.0,2.254,3.01,,6.0520000000000005,46.323,,1.0,1.0,7.0,2.064500093460085,1.0,2.0,7.0
AS14.16,day 52 to 57,0.0,4.281000000000001,10.092,,,5.707999999999999,,1.0,1.0,7.0,4.748500108718875,4.0,,7.0
AS14.16,day 53 to 58,0.0,22.698499999999996,7.8934999999999995,,,35.166,,2.0,1.0,7.0,4.1340000629425,2.0,2.0,7.0
AS14.16,day 54 to 59,0.03125,5.527,12.048,,6.0649999999999995,45.261,,0.5,1.0,7.0,22.89250004291535,1.0,4.0,7.0
AS14.16,day 55 to 60,0.0,5.0889999999999995,9.655,56.527,6.5995,37.197,,-1.0,1.0,7.0,11.134500026702899,3.0,2.0,7.0
AS14.16,day 56 to 61,0.0,3.9775,75.456,22.971,,18.089000000000002,,1.0,1.0,7.0,48.169499993324294,,2.0,7.0
AS14.16,day 57 to 62,0.0,,,,,,,1.5,1.0,7.0,,2.0,2.0,7.0
AS14.16,day 58 to 63,0.0,4.968999999999999,,,,,,1.0,1.0,7.0,10.196499943733194,,,7.0
AS14.16,day 59 to 64,0.0,4.044499999999999,44.195,62.525,14.093,33.32,,1.0,1.0,7.0,53.33200001716615,,,7.0
AS14.16,day 60 to 65,0.0423728813559322,3.904,14.065999999999999,102.214,,100.71,,1.0,1.0,7.0,15.45449995994565,,1.0,7.0
AS14.16,day 61 to 66,0.0,4.011,13.0805,,9.035,18.024,,0.0,0.0,7.0,31.6634999513626,7.0,1.0,6.0
AS14.16,day 62 to 67,0.0,3.752,9.035,70.887,,7.6690000000000005,,1.0,0.0,6.0,5.37499988079071,4.0,7.0,7.0
AS14.16,day 63 to 68,0.0,3.907,,,,7.1129999999999995,,1.0,1.0,7.0,11.344000101089499,3.0,7.0,7.0
AS14.16,day 64 to 69,0.20982142857142855,0.914,24.783,,5.046,,,1.0,1.0,7.0,55.5429999828339,,2.0,7.0
AS14.16,day 65 to 70,0.14285714285714302,3.173,19.083,,,84.057,,1.0,1.0,7.0,22.95550000667575,2.0,,7.0
AS14.16,day 66 to 71,0.0,,,,,,,-1.0,1.0,7.0,,8.0,2.0,7.0
AS14.16,day 67 to 72,0.015625,3.0210000000000004,12.410499999999999,104.1765,7.022,5.15,,-1.0,1.0,7.0,22.978500008583097,9.0,3.0,7.0
AS14.16,day 68 to 73,0.0181818181818182,2.6384999999999996,56.664500000000004,22.927999999999997,5.023,,,1.0,1.0,7.0,161.274000167847,2.0,,7.0
AS14.16,day 69 to 74,0.0555555555555556,3.878,21.362000000000002,30.313000000000002,,31.7305,,1.0,1.0,7.0,26.3949999809265,6.0,2.0,8.0
AS14.16,day 72 to 77,0.02586206896551725,4.055,11.312000000000001,181.906,15.073,66.41199999999999,,0.0,1.0,7.0,26.8159999847412,,,7.5
AS14.17,day 11 to 16,,,,,,,,0.5,2.0,7.0,,5.0,,8.0
AS14.17,day 12 to 17,,,,,,,,0.0,1.0,8.0,,1.0,1.0,7.5
AS14.17,day 13 to 18,,,,,,,,0.5,1.0,7.5,,1.0,,7.0
AS14.17,day 14 to 19,,,,,,,,0.0,1.0,7.0,,,,8.0
AS14.17,day 15 to 20,,,,,,,,1.0,1.0,8.0,,,,7.0
AS14.17,day 16 to 21,,,,,,,,1.0,1.0,7.0,,5.0,,8.0
AS14.17,day 17 to 22,,,,,,,,1.0,1.0,8.0,,,,6.0
AS14.17,day 18 to 23,,,,,,,,0.0,0.0,6.0,,,,6.0
AS14.17,day 19 to 24,,,,,,,,0.0,0.0,6.0,,,,7.5
AS14.17,day 20 to 25,,,,,,,,1.0,1.0,7.5,,,2.0,8.0
AS14.17,day 28 to 33,0.1110461718293395,2.0054999999999996,11.909500000000001,107.92099999999999,8.024,36.156,,1.0,1.0,7.0,20.006999969482397,,,7.0
AS14.17,day 29 to 34,0.1041666666666665,3.0060000000000002,10.1995,111.277,9.1175,18.5745,25.545,0.0,1.0,7.0,13.6450001001358,,,8.0
AS14.17,day 30 to 35,0.004166666666666665,2.016,15.17,67.247,7.114,33.4855,17.081,1.0,1.0,8.0,32.2039999961853,,1.0,7.0
AS14.17,day 31 to 36,0.00847457627118644,3.011,10.067,9.253499999999999,7.032,34.296,12.049000000000001,1.0,1.0,7.0,12.242999792098999,4.0,,7.5
AS14.17,day 32 to 37,0.004166666666666665,3.009,12.2745,88.257,6.527,16.290499999999998,,0.5,1.0,7.5,24.212000012397752,,,7.0
AS14.17,day 33 to 38,0.016666666666666666,3.01,16.059,114.6215,8.541,12.073,,0.0,1.0,7.0,23.2309999465942,2.0,,7.0
AS14.17,day 34 to 39,0.03055555555555555,2.021,15.5685,31.233,9.036,15.087,13.5635,0.0,1.0,7.0,29.6900000572205,,,7.0
AS14.17,day 35 to 40,0.24268207282913198,2.008,15.295,82.5025,14.0825,14.985,8.277000000000001,1.0,1.0,7.0,15.128000020980801,1.0,,7.0
AS14.17,day 36 to 41,0.260504201680672,2.022,9.350999999999999,145.575,9.042,10.0395,6.057,1.0,1.0,7.0,11.7265000343323,8.0,1.0,8.0
AS14.17,day 37 to 42,0.0,5.332999999999999,8.212,,7.031,112.48299999999999,43.0015,1.0,1.0,8.0,19.555999994278,,,7.0
AS14.17,day 38 to 43,0.02083333333333335,3.0069999999999997,13.058,178.36849999999998,19.063,22.643,13.599,0.0,1.0,7.0,13.394000053405799,,,7.5
AS14.17,day 39 to 44,0.1208333333333335,4.016,10.397,5.627,7.071000000000001,14.059000000000001,33.6015,1.0,1.0,7.5,14.7950000762939,4.0,2.0,7.5
AS14.17,day 40 to 45,0.0375,3.016,13.124,26.096,7.019,12.681,7.556,0.5,1.0,7.5,28.135999917983998,1.0,,7.0
AS14.17,day 41 to 46,0.01666666666666665,3.011,13.0485,25.277,15.082,10.054,6.162999999999999,0.0,1.0,7.0,12.8239998817444,1.0,1.0,7.0
AS14.17,day 42 to 47,0.0375,2.481,11.454,151.0005,8.169,16.744,,-1.0,1.0,7.0,18.7560000419617,1.0,1.0,7.0
AS14.17,day 43 to 48,0.0568452380952381,2.371,15.050999999999998,216.22799999999998,6.017,14.6475,5.021,1.0,1.0,7.0,7.73799991607666,3.0,3.0,7.5
AS14.17,day 44 to 49,0.0,4.0954999999999995,19.884,7.024,8.019,54.412,,1.0,1.0,7.5,24.9800000190735,,1.0,7.0
AS14.17,day 45 to 50,0.0,2.0069999999999997,28.5875,265.2015,8.027000000000001,94.4685,,1.0,1.0,7.0,25.3090000152588,,,7.0
AS14.17,day 46 to 51,0.025105042016806703,3.009,12.064,73.39349999999999,8.0485,15.116999999999999,19.258,1.0,1.0,7.0,15.9355000257492,3.0,1.0,7.0
AS14.17,day 47 to 52,0.004201680672268905,4.3325,5.771,7.706,11.22,15.06,2.4090000000000003,0.0,1.0,7.0,4.79549992084503,,,7.0
AS14.17,day 48 to 53,0.025105042016806703,3.01,9.862,35.696000000000005,8.625499999999999,42.156000000000006,5.036,1.0,1.0,7.0,8.31100010871887,,,7.0
AS14.17,day 49 to 54,0.10833333333333334,2.0774999999999997,5.066,732.4875,8.022,1.357,4.8625,1.0,1.0,7.0,1.48699998855591,,,7.0
AS14.17,day 50 to 55,0.042518994739918145,3.4515000000000002,5.577500000000001,18.217,7.2829999999999995,1.206,,1.0,1.0,7.0,4.27300000190735,,,7.0
AS14.17,day 51 to 56,0.0,3.2915,5.507999999999999,129.06,11.235999999999999,17.078,33.675,0.5,1.0,7.0,5.889000058174135,,,7.0
AS14.17,day 52 to 57,0.0,3.502,8.193,,7.08,3.8179999999999996,1.0150000000000001,1.0,1.0,7.0,2.028000116348265,1.0,,7.0
AS14.17,day 53 to 58,0.0543417366946779,3.0335,11.937000000000001,13.849499999999999,13.737000000000002,12.117,41.286,1.0,1.0,7.0,12.010500073432949,,1.0,7.0
AS14.17,day 54 to 59,0.01673669467787115,3.0069999999999997,7.0725,113.425,9.083499999999999,31.4155,8.078,1.0,1.0,7.0,10.2850000858307,2.0,1.0,7.0
AS14.17,day 55 to 60,0.09166666666666665,3.03,4.95,6.072,8.024,10.0345,,1.0,1.0,7.0,5.5110001564025906,,2.0,7.0
AS14.17,day 56 to 61,0.0716880341880342,3.008,7.492000000000001,124.414,8.552999999999999,4.803999999999999,,1.0,1.0,7.0,14.65349996089935,1.0,,7.0
AS14.17,day 57 to 62,0.008438968807862126,2.005,5.0135000000000005,378.538,9.024,13.258,,1.0,1.0,7.0,8.08500003814697,,,7.0
AS14.17,day 58 to 63,0.03795755590371745,2.017,13.1795,106.43950000000001,9.044,11.130999999999998,39.711,1.0,1.0,7.0,15.055999994278,,,7.0
AS14.17,day 59 to 64,0.013852672750977821,3.2315,7.398,12.039000000000001,7.719000000000001,12.2985,19.146,1.0,1.0,7.0,9.63399982452393,1.0,,7.0
AS14.17,day 60 to 65,0.0,3.022,17.019000000000002,95.4465,8.116,11.038,,1.0,1.0,7.0,34.1510000228882,,2.0,7.0
AS14.17,day 61 to 66,0.0,3.0235000000000003,17.645,138.74200000000002,9.026,10.032,21.954,1.0,1.0,7.0,19.5490000247955,1.0,,7.0
AS14.17,day 62 to 67,0.07111344537815126,4.012,9.052,9.237,7.207000000000001,20.594,8.22,1.0,1.0,7.0,9.536000013351439,1.0,,7.0
AS14.17,day 63 to 68,0.275,4.601,5.992000000000001,28.1595,8.3005,22.32,557.7620000000001,1.0,1.0,7.0,5.128999948501585,4.0,1.0,8.0
AS14.17,day 64 to 69,0.0,4.792,6.4385,,7.0335,,,1.0,1.0,8.0,4.95600008964539,,1.0,7.0
AS14.17,day 65 to 70,0.0,3.014,12.686,32.2855,7.104,35.815,27.316,1.0,1.0,7.0,28.892000079154997,,2.0,7.0
AS14.17,day 66 to 71,0.04201977401129945,3.014,10.215,369.10699999999997,7.096,7.471,12.85,1.0,1.0,7.0,14.637999892234799,,,7.0
AS14.17,day 67 to 72,0.016666666666666666,3.008,9.047,48.738,7.035,17.1115,5.529,1.0,1.0,7.0,9.085999965667721,,,7.0
AS14.17,day 68 to 73,0.008368347338935569,3.332,11.4805,54.57450000000001,9.027999999999999,3.915,25.994999999999997,1.0,1.0,7.0,13.1970000267029,,,8.0
AS14.17,day 69 to 74,0.0,4.696000000000001,12.9465,13.036,8.033999999999999,27.083000000000002,,1.0,1.0,8.0,9.65700006484985,,1.0,7.0
AS14.17,day 70 to 75,0.4166666666666671,3.0125,9.251,,7.537000000000001,110.509,51.8425,1.0,1.0,7.0,9.61199998855591,1.0,,7.0
AS14.19,day 28 to 33,0.0,3.145,50.451,,31.7175,5.037,,1.0,1.0,5.0,9.89499998092651,3.0,,7.0
AS14.19,day 29 to 34,0.004166666666666665,3.968,12.071,,11.057,35.8065,,-1.0,1.0,7.0,9.98099994659422,7.0,,7.0
AS14.19,day 30 to 35,0.0,4.1925,12.585999999999999,,10.084,67.619,,-1.0,1.0,7.0,20.66250002384185,4.0,,6.0
AS14.19,day 31 to 36,0.004166666666666665,3.181,10.336,3.0164999999999997,9.055,,,-1.0,1.0,6.0,12.3914999961853,5.0,,5.5
AS14.19,day 32 to 37,0.0,3.102,15.925,,7.779,,,-1.5,0.5,5.5,20.2519998550415,12.0,,6.0
AS14.19,day 33 to 38,0.008368347338935569,4.009,10.61,,10.048,7.682,,-1.0,1.0,6.0,17.38999998569485,6.0,,7.0
AS14.19,day 34 to 39,0.06666666666666665,3.082,11.036,242.518,9.142000000000001,21.557000000000002,,0.0,1.0,7.0,16.8544999361038,7.0,2.0,6.0
AS14.19,day 35 to 40,0.008514492753623185,3.007,14.6015,20.137,10.7325,9.593,,-1.0,1.0,6.0,14.2099999189377,8.0,,7.0
AS14.19,day 36 to 41,0.025,3.0315000000000003,11.064499999999999,,8.5355,,,0.0,1.0,7.0,10.4724999666214,10.0,2.0,7.0
AS14.19,day 37 to 42,0.0,4.0169999999999995,9.299,,9.032,,,0.0,1.0,7.0,10.1310000419617,5.0,,7.0
AS14.19,day 38 to 43,0.0375,3.2264999999999997,13.07,,9.076,,17.166,0.0,1.0,7.0,18.361999988555898,6.0,1.0,6.0
AS14.19,day 39 to 44,0.004166666666666665,2.91,10.0855,,8.137,16.665,,0.0,0.0,6.0,12.534500002861002,1.0,,8.0
AS14.19,day 40 to 45,0.004166666666666665,3.017,11.088999999999999,,8.033,3.2995,,0.0,1.0,8.0,15.924999952316302,3.0,,6.0
AS14.19,day 41 to 46,0.0,4.201,18.0405,,8.051,78.92500000000001,,0.0,1.0,6.0,35.06550002098085,2.0,,7.0
AS14.19,day 42 to 47,0.033333333333333354,4.0495,6.3395,,16.092,8.25,,0.0,0.0,7.0,10.071000099182099,11.0,,8.0
AS14.19,day 43 to 48,0.03778735632183905,4.095,9.962,,9.127,53.37,,-1.0,1.0,8.0,13.53900003433225,11.0,,7.0
AS14.19,day 44 to 49,0.012535014005602255,3.0170000000000003,10.493500000000001,,9.06,,,-1.0,1.0,7.0,13.1664999723434,8.0,1.0,7.0
AS14.19,day 45 to 50,0.00833333333333335,2.044,13.155999999999999,,14.122,18.097,,-1.0,1.0,7.0,7.69900012016296,11.0,,7.0
AS14.19,day 46 to 51,0.02528248587570625,3.137,9.328,,8.064,,,-1.0,1.0,7.0,10.0039999485016,8.0,2.0,7.0
AS14.19,day 47 to 52,0.025105042016806703,3.052,19.727,,9.097999999999999,,,0.0,1.0,7.0,20.1740000247955,8.0,1.0,7.0
AS14.19,day 48 to 53,0.0,4.607,10.69,,7.5975,10.225,,-0.5,1.0,7.0,9.94600009918213,4.0,,7.0
AS14.19,day 49 to 54,0.004166666666666665,3.012,6.1405,,9.141,10.6935,,-1.0,1.0,7.0,11.118999958038302,6.0,,7.0
AS14.19,day 50 to 55,0.016860979929161767,3.3120000000000003,10.192,,9.022,3.5220000000000002,,0.0,1.0,7.0,10.835000038147,6.0,,7.0
AS14.19,day 51 to 56,0.008198924731182795,2.8435,9.762,,12.110999999999999,10.581,,-1.0,1.0,7.0,9.89050006866455,6.0,,7.0
AS14.19,day 52 to 57,0.00833333333333335,3.023,10.1265,,10.07,,,0.0,1.0,7.0,19.7670001983643,15.0,,6.0
AS14.19,day 53 to 58,0.02916666666666665,3.022,13.451,,8.197000000000001,9.600999999999999,,-1.0,1.0,6.0,17.925000071525602,4.0,,7.0
AS14.19,day 54 to 59,0.0166666666666667,3.028,10.659499999999998,,8.027000000000001,27.293000000000003,,-1.0,1.0,7.0,17.499999880790703,4.0,1.0,7.0
AS14.19,day 55 to 60,0.00833333333333335,2.013,10.163,,11.185,,,-1.0,1.0,7.0,10.163999795913698,1.0,,6.0
AS14.19,day 56 to 61,0.0,2.6630000000000003,9.226500000000001,,8.0565,,,-1.0,1.0,6.0,16.9729998111725,3.0,1.0,7.0
AS14.19,day 57 to 62,0.029271708683473348,3.009,7.028,,10.046500000000002,9.921,,0.0,1.0,7.0,10.041499972343455,6.0,,7.5
AS14.19,day 58 to 63,0.0,4.03,10.116999999999999,,8.177,13.902000000000001,,0.0,1.0,7.5,18.606500029563904,4.0,,6.5
AS14.19,day 59 to 64,0.004166666666666665,3.023,21.160999999999998,,9.163,5.042,,0.5,1.0,6.5,21.8880000114441,6.0,,6.5
AS14.19,day 60 to 65,0.012535014005602255,1.167,14.992,,7.229000000000001,9.772,,0.5,1.0,6.5,1.6019999980926498,7.0,,6.0
AS14.19,day 61 to 66,0.037675070028011196,2.0215,9.6465,,11.062,20.668999999999997,,-1.0,1.0,6.0,14.3544999361038,4.0,1.0,7.0
AS14.19,day 62 to 67,0.004166666666666665,2.9080000000000004,9.896,,14.597,,,-1.0,1.0,7.0,10.88450002670285,5.0,,7.5
AS14.19,day 63 to 68,0.025718390804597716,3.0855,15.136,546.49,7.649,19.7215,,-1.0,1.0,7.5,18.8690001964569,7.0,,8.0
AS14.19,day 64 to 69,0.1875,4.022,11.794,,25.154,,,1.0,1.0,8.0,21.549500107765198,5.0,1.0,6.0
AS14.19,day 65 to 70,0.00833333333333333,2.673,10.147,,11.26,36.38,8.949000000000002,-1.0,1.0,6.0,11.9159998893738,4.0,,6.0
AS14.19,day 66 to 71,0.012570028011204465,3.0355,13.204,,10.052,6.9565,,0.0,1.0,6.0,22.186499953269948,4.0,,7.0
AS14.19,day 67 to 72,0.0,2.6860000000000004,10.004999999999999,,8.131,8.033999999999999,,1.0,1.0,7.0,14.8109998703003,6.0,,7.0
AS14.19,day 68 to 73,0.00833333333333333,3.0115,13.0775,5.125,9.027000000000001,52.225,,0.0,1.0,7.0,23.343000173568697,12.0,,7.0
AS14.19,day 69 to 74,0.0,2.2105,11.029000000000002,,9.187000000000001,6.023,,-1.0,1.0,7.0,17.6985000371933,2.0,,8.0
AS14.19,day 70 to 75,0.025,2.476,8.247,,16.090999999999998,,,0.0,1.0,8.0,6.735499978065491,9.0,,8.0
AS14.19,day 71 to 76,0.0963235294117645,3.0570000000000004,30.922,,12.533999999999999,21.666,,1.0,1.0,8.0,16.5659999847412,13.0,2.0,7.0
AS14.19,day 72 to 77,0.0,3.0244999999999997,20.157,,10.089,4.326499999999999,,0.0,1.0,7.0,17.7969999313354,,,7.0
AS14.20,day 27 to 32,,32.802499999999995,6.086,43.303000000000004,,47.556999999999995,,-1.0,1.0,7.0,36.29199993610385,,,7.0
AS14.20,day 28 to 33,,,,,,,,1.0,0.0,7.0,,,,7.5
AS14.20,day 29 to 34,0.0,14.935500000000001,5.266500000000001,,5.1625,3.013,,1.0,1.0,7.5,5.25700008869171,,,8.0
AS14.20,day 30 to 35,0.0,8.081499999999998,28.2655,80.958,5.185,64.264,,1.0,1.0,8.0,40.55050003528595,,2.0,7.0
AS14.20,day 31 to 36,0.0,7.024,5.218,49.328,14.054,41.193999999999996,,-1.0,0.0,7.0,5.40599989891052,,,6.0
AS14.20,day 32 to 37,0.0,8.182,11.669,89.2385,15.1915,28.9985,,-1.0,-0.5,6.0,17.21300005912785,,,7.0
AS14.20,day 33 to 38,0.0,5.626,5.025,124.50699999999999,5.303,37.089999999999996,,0.0,1.0,7.0,5.5390000343322745,,,7.0
AS14.20,day 34 to 39,0.0125,6.019,24.118000000000002,5.197,,5.271,,0.0,0.5,7.0,5.26200008392334,,,7.0
AS14.20,day 35 to 40,0.0166666666666667,15.0155,7.688,,8.027000000000001,,,1.0,0.0,7.0,16.1340000629425,,,7.0
AS14.20,day 36 to 41,0.06441747572815534,21.308,4.763,,5.202,,,1.0,1.0,7.0,13.122500061988836,4.0,1.0,8.0
AS14.20,day 37 to 42,0.375,4.01,20.612,,,25.271000000000004,,1.0,1.0,8.0,5.2639999389648455,1.0,4.0,7.0
AS14.20,day 38 to 43,0.0,29.641,5.1625,,,,,1.0,1.0,7.0,5.17499995231628,,,6.0
AS14.20,day 39 to 44,0.00833333333333333,8.699,38.70399999999999,,,125.305,,0.0,0.0,6.0,33.085000038146944,,4.0,7.0
AS14.20,day 40 to 45,0.0138888888888889,8.042,11.2195,32.167,18.118,65.338,46.717,0.0,0.0,7.0,18.25050008296965,1.0,,6.5
AS14.20,day 41 to 46,0.01041666666666665,11.194,,,11.387,,,0.5,0.5,6.5,14.3989999294281,,,7.0
AS14.20,day 42 to 47,0.0,5.2284999999999995,5.257000000000001,,5.266,63.358999999999995,,1.0,1.0,7.0,5.27450001239777,,,7.0
AS14.20,day 43 to 48,0.0447063820749708,5.170999999999999,6.566,14.083,5.1850000000000005,142.797,,1.0,1.0,7.0,5.209500074386595,2.0,,7.0
AS14.20,day 44 to 49,0.032196969696969696,5.2095,7.191,77.365,,50.236000000000004,,1.0,1.0,7.0,5.268999934196475,3.0,1.0,7.0
AS14.20,day 45 to 50,0.0,,5.251,,,,,0.0,1.0,7.0,5.2480001449585005,,1.0,7.0
AS14.20,day 46 to 51,0.0,6.1425,,109.509,,4.024,,1.0,1.0,7.0,10.158499956130974,,3.0,8.0
AS14.20,day 47 to 52,0.0,7.086,16.05,13.022499999999999,22.1115,8.665,,0.0,1.0,8.0,16.003999948501598,,3.0,7.0
AS14.20,day 48 to 53,0.008796296296296295,3.612,7.028,24.095,10.035,63.257,,0.0,0.5,7.0,9.941000223159788,,1.0,7.5
AS14.20,day 49 to 54,0.0,4.369,5.314,,41.273,,,0.5,0.5,7.5,5.31500005722046,2.0,,7.0
AS14.20,day 50 to 55,0.004166666666666665,5.2685,29.746,,5.167999999999999,8.024,,0.0,1.0,7.0,29.1679999828339,6.0,1.0,7.0
AS14.20,day 51 to 56,0.005,,,,,,,0.0,0.0,7.0,,,,7.0
AS14.20,day 52 to 57,0.5416666666666671,5.136,5.164,,,,,0.0,0.0,7.0,5.193000078201295,,2.0,7.0
AS14.20,day 53 to 58,0.00694444444444445,5.549,6.960500000000001,24.136999999999997,14.144,5.186,,0.0,1.0,7.0,5.2730000019073495,,,7.0
AS14.20,day 54 to 59,0.0,,,,5.638,,,0.0,1.0,7.0,5.649000048637389,,1.0,7.0
AS14.20,day 55 to 60,0.0,5.7465,10.543500000000002,32.777,,31.213,,0.0,0.0,7.0,20.0420000553131,,1.0,7.0
AS14.20,day 56 to 61,0.0,5.505,,,,5.1235,,0.0,1.0,7.0,5.18099999427795,,,7.0
